split,sample_id,ch0_mean,ch0_std,ch0_min,ch0_max,ch0_fp16_overflow,ch0_z5_count,ch0_abs5_count,ch1_mean,ch1_std,ch1_min,ch1_max,ch1_fp16_overflow,ch1_z5_count,ch1_abs5_count,ch2_mean,ch2_std,ch2_min,ch2_max,ch2_fp16_overflow,ch2_z5_count,ch2_abs5_count,ch3_mean,ch3_std,ch3_min,ch3_max,ch3_fp16_overflow,ch3_z5_count,ch3_abs5_count
train,train_10866_a_1,-0.13668484646956333,0.8883739226100404,-5.6484375,4.625,0,0,6,-0.04051736582523315,0.15759156326081533,-0.470947265625,0.73193359375,0,0,0,0.03883848638493671,0.7919380588922924,-4.71484375,6.0390625,0,0,5,0.05063268808745003,0.7236754366517401,-4.70703125,6.03125,0,0,8
train,train_10867_a_1,-0.1309443251786029,0.7267216140882786,-5.32421875,4.3984375,0,0,2,-0.11965637868199135,0.17287826031270564,-0.468505859375,0.7900390625,0,0,0,0.0477901268977439,0.6406903792871468,-3.875,4.8046875,0,0,0,-0.020755134683244653,0.5650937772986385,-3.849609375,4.8828125,0,0,0
train,train_10868_a_1,-0.12327626947468767,0.7947237696717117,-5.62109375,4.421875,0,0,8,-0.08878586311591789,0.15717525416802333,-0.50390625,0.8046875,0,0,0,-0.00491210165925117,0.6281263600563571,-4.08203125,5.06640625,0,0,1,-0.022853457895366268,0.5607037559342125,-3.947265625,5.421875,0,0,3
train,train_10869_a_1,-0.22265673056335394,0.7828713907682987,-5.30078125,4.85546875,0,0,1,-0.09454896421223465,0.14899055503012215,-0.4140625,0.70849609375,0,0,0,0.0660615907811896,0.6354552714689448,-4.7734375,5.5234375,0,0,3,-0.02530389147112146,0.5703272807540485,-4.265625,6.69921875,0,0,4
train,train_1086_a_1,-0.10986883730116663,0.9890275182010009,-7.1015625,6.75390625,0,0,41,-0.04687473736237734,0.199569701061179,-0.48779296875,0.93701171875,0,0,0,-0.20365172210052454,0.7446374915522344,-5.6953125,6.16015625,0,0,12,-0.03241027343546092,0.6113296445976951,-3.830078125,7.19921875,0,0,28
train,train_10870_a_1,-0.08547570463392831,0.7303537119083817,-5.47265625,4.54296875,0,0,2,-0.11571918066694505,0.1711707977108429,-0.46044921875,0.6962890625,0,0,0,0.05570876641729329,0.6593027566789593,-4.30859375,4.4609375,0,0,0,-0.029022254332279167,0.6060568294971346,-4.3359375,5.2265625,0,0,3
train,train_10871_a_1,-0.1288175100341646,0.7632047657919832,-6.0390625,4.7421875,0,0,4,-0.09901753139934347,0.1436155995248195,-0.501953125,0.798828125,0,0,0,0.03229317355403004,0.6330735404075272,-3.84375,6.11328125,0,0,1,-0.03871022807964538,0.6104012185400425,-4.24609375,6.49609375,0,0,2
train,train_10873_a_1,-0.12648974002610583,0.9244996278677843,-6.37109375,6.2734375,0,0,22,-0.0910269427824662,0.1934962618116597,-0.486083984375,0.74951171875,0,0,0,-0.155573526008973,0.6962272248690842,-5.15625,5.015625,0,0,3,-0.011669018570876991,0.6014244230110296,-3.732421875,6.0390625,0,0,3
train,train_10874_a_1,-0.2107899270136194,0.7673037887889436,-4.98046875,5.6328125,0,0,3,-0.09017545872626619,0.15175743749395332,-0.458740234375,0.7158203125,0,0,0,0.0698660011243515,0.6290315610437804,-4.09375,5.11328125,0,0,1,-0.023764678552526876,0.5804390304063641,-4.03515625,6.203125,0,0,5
train,train_10875_a_1,-0.09882886326024568,0.8492413180752748,-5.48828125,6.8359375,0,0,16,-0.013583362265878047,0.1379069626383262,-0.494873046875,0.7099609375,0,0,0,-0.021128793155334682,0.7552725940436242,-4.4140625,5.58984375,0,0,2,0.04979653544277729,0.7159299256166073,-4.1953125,5.078125,0,0,2
train,train_10876_a_1,-0.1864813073081637,0.7900728884285587,-5.1328125,5.6015625,0,0,4,-0.09234617438658865,0.14536380501017207,-0.47607421875,0.82373046875,0,0,0,0.057536137814232564,0.6423634275719147,-4.02734375,5.8671875,0,0,6,-0.034871393603647854,0.5917090267030328,-3.890625,4.8046875,0,0,0
train,train_10877_a_1,-0.04345209840426428,0.7875055526119648,-5.37109375,4.87109375,0,0,4,-0.0796360882655588,0.14536565699183218,-0.448486328125,0.79931640625,0,0,0,0.0852000511368452,0.6884630090500425,-3.904296875,4.55078125,0,0,0,-0.009116391685868924,0.6559080288304496,-4.0625,5.66015625,0,0,3
train,train_10878_a_1,-0.12985823104293862,0.7991421197961984,-5.48046875,5.234375,0,0,5,-0.07648542888734179,0.1443817731400569,-0.47607421875,0.76904296875,0,0,0,0.07160908549215593,0.6673395674234924,-4.5703125,4.85546875,0,0,0,-0.043083412210301805,0.6084476884917394,-4.0859375,5.7890625,0,0,6
train,train_10879_a_1,-0.1032480672946743,0.8820715224169365,-6.3984375,4.96484375,0,0,5,-0.0594648825071959,0.16555392665864502,-0.49560546875,0.751953125,0,0,0,0.025535338143106653,0.7824231716050343,-4.921875,5.4140625,0,0,2,0.030020872487738316,0.7550003513451233,-4.6328125,6.87109375,0,0,16
train,train_1087_a_1,-0.17468881193037508,0.7650999312850985,-5.53125,4.90625,0,0,2,-0.09989425112415726,0.1411732078157558,-0.5078125,0.6826171875,0,0,0,0.07872189173183869,0.6247944705198841,-4.71875,4.81640625,0,0,0,-0.027631508574057887,0.5772868012124637,-3.833984375,7.2265625,0,0,5
train,train_10880_a_1,-0.02908922923282565,0.9228907663007155,-6.33203125,5.6015625,0,0,16,-0.06927902471940292,0.16430197485855183,-0.556640625,0.9521484375,0,0,0,-0.15903220832089168,0.7102948248251586,-5.9375,6.25390625,0,0,5,0.027705823572016217,0.6219633096691164,-3.73046875,6.375,0,0,8
train,train_10882_a_1,-0.1377163430640293,0.9791857055462689,-5.5,5.22265625,0,0,6,-0.036079502691087936,0.1724619565537633,-0.405517578125,0.82373046875,0,0,0,-0.003470510129506389,0.8061670122720016,-5.05078125,5.33984375,0,0,10,0.04035743145899485,0.7388847374375755,-4.87890625,5.91796875,0,0,5
train,train_10883_a_1,-0.20030848860863545,0.7816917746386335,-6.5546875,5.05859375,0,0,7,-0.08790473474513015,0.15148767757299814,-0.49951171875,0.8583984375,0,0,0,0.0693443788684413,0.6311892995799091,-4.25390625,5.42578125,0,0,1,-0.026570517724936103,0.5826898087624895,-3.96484375,6.09375,0,0,10
train,train_10884_a_1,-0.12077885822490013,0.9238423154994428,-6.65234375,4.87109375,0,0,16,-0.09874854840325295,0.1760369130086095,-0.49755859375,0.81494140625,0,0,0,-0.18430649720093545,0.6717731069508883,-5.0625,6.96875,0,0,8,-0.021784909795322972,0.5695593288290742,-4.34375,6.54296875,0,0,12
train,train_10885_a_1,-0.04816087136096838,0.9832191021956276,-5.890625,5.76171875,0,0,31,-0.0393817039295229,0.17894385520211212,-0.4814453125,0.85693359375,0,0,0,-0.1709863888901115,0.7502737752529173,-5.2109375,5.0078125,0,0,2,0.02171749791098086,0.6451445721578907,-3.896484375,5.7734375,0,0,4
train,train_10886_a_1,-0.05857972420202309,0.9120620063069378,-6.4609375,5.38671875,0,0,23,-0.08749359050772101,0.17101984437168774,-0.4990234375,0.92822265625,0,0,0,-0.12396133452324042,0.693656591204841,-5.84375,5.1875,0,0,3,0.0242467926669633,0.613018463464253,-3.86328125,5.5859375,0,0,6
train,train_10887_a_1,-0.22217040824199405,0.7932894992732656,-5.78515625,5.03515625,0,0,5,-0.07961428271613032,0.1517872762761899,-0.401611328125,0.78662109375,0,0,0,0.05405212925371921,0.6498730244664309,-4.25390625,4.94921875,0,0,0,-0.01595093535207626,0.5759404202871159,-4.18359375,5.93359375,0,0,5
train,train_10888_a_1,-0.16881582253205124,0.7902025911010142,-5.57421875,4.46875,0,0,2,-0.08992543356667738,0.14391247233950855,-0.4873046875,0.71044921875,0,0,0,0.07057608785832094,0.6594231403583424,-3.96484375,4.6328125,0,0,0,-0.032707953458949404,0.5868202628681406,-3.99609375,5.54296875,0,0,1
train,train_10889_a_1,-0.103782453083873,0.9756207737267385,-6.66796875,5.2109375,0,0,10,-0.022391724889942757,0.1732844063572705,-0.47119140625,0.89453125,0,0,0,0.005962687270237237,0.8377981294330452,-5.15625,6.0390625,0,0,7,0.05137391719145752,0.7641912691615881,-4.9609375,6.06640625,0,0,18
train,train_1088_a_1,-0.12439851836773515,0.9362695994647612,-6.1953125,5.21875,0,0,17,-0.028489537000876024,0.19120479096694049,-0.492919921875,0.75634765625,0,0,0,-0.013328442582343187,0.8226890924047054,-4.953125,5.88671875,0,0,7,0.03992526352172718,0.7898305616537288,-5.5078125,6.8359375,0,0,37
train,train_10892_a_1,-0.1388282819931111,0.8010120375733737,-6.8203125,5.03515625,0,0,16,-0.07904781681090955,0.14453773780194695,-0.488037109375,0.8759765625,0,0,0,0.05925634681868056,0.6393155136361451,-4.01171875,5.078125,0,0,1,-0.03503913775176948,0.6005845619051908,-4.83203125,5.44921875,0,0,5
train,train_10896_a_1,-0.12967184463186035,0.7213852732406407,-5.734375,5.171875,0,0,10,-0.11240562469342776,0.1582200104542071,-0.4482421875,0.78173828125,0,0,0,0.0650265008077905,0.6338579296076773,-4.15625,4.8984375,0,0,0,-0.0375557776693798,0.5813974288444314,-4.2265625,6.25390625,0,0,9
train,train_10898_a_1,-0.17347261742054898,0.9111634386521343,-5.76953125,4.625,0,0,5,-0.06076869074740292,0.16775476134568487,-0.52490234375,0.8349609375,0,0,0,0.014750456911020188,0.772412878933064,-5.578125,5.59375,0,0,3,0.029550912291548836,0.7078222774142914,-4.49609375,6.3359375,0,0,8
train,train_10899_a_1,-0.15672245109492602,0.7832221989313581,-5.8046875,5.00390625,0,0,6,-0.08072629763091552,0.1503885416843215,-0.50048828125,0.7412109375,0,0,0,0.0574873960937839,0.654992411600213,-4.1484375,4.91796875,0,0,0,-0.022114007945702827,0.6118682167026254,-4.58984375,6.34765625,0,0,9
train,train_1089_a_1,-0.09946057570748962,0.950435181398846,-5.8984375,4.9921875,0,0,9,-0.07311009417992964,0.1867235210506054,-0.486083984375,0.79296875,0,0,0,-0.1691448327670029,0.7298812405253805,-4.9765625,5.47265625,0,0,1,-0.016439620927622956,0.6250782881248317,-3.88671875,5.89453125,0,0,8
train,train_108_a_1,-0.15230637881684944,0.8700263431230597,-5.828125,4.921875,0,0,3,-0.08849212402755964,0.17069789355960857,-0.469482421875,0.7275390625,0,0,0,0.031137762835456266,0.7499534973410334,-5.1328125,5.8671875,0,0,9,0.007982362219223028,0.6975280933154698,-5.80078125,5.9609375,0,0,12
train,train_10900_a_1,-0.17387205532344524,0.8044684600902461,-5.69921875,4.5625,0,0,2,-0.09318406204304969,0.17288259640929618,-0.475341796875,0.82470703125,0,0,0,-0.01918701930126796,0.6314258995942031,-4.0390625,5.21484375,0,0,1,-0.03251223665280526,0.5577971194659057,-3.9921875,6.2421875,0,0,2
train,train_10902_a_1,-0.1395484155878916,0.7848461446811574,-5.78515625,5.0546875,0,0,7,-0.07749893162910464,0.15331560463080698,-0.489013671875,0.81591796875,0,0,0,0.07605201488677671,0.6744657718620558,-4.59765625,5.69921875,0,0,2,-0.03094425801414117,0.614855169628859,-4.13671875,6.44140625,0,0,8
train,train_10903_a_1,-0.12486581841199142,0.8788629894200624,-5.33984375,4.78515625,0,0,2,-0.07072102720402958,0.16528363986742928,-0.47216796875,0.75048828125,0,0,0,0.05314405745548558,0.7787243622346314,-4.48046875,4.87890625,0,0,0,0.019324223412808754,0.7228405170607756,-4.890625,6.3828125,0,0,5
train,train_10904_a_1,-0.21353601647256357,0.8532884297281298,-5.43359375,5.11328125,0,0,3,-0.07704602321894426,0.17052840001937083,-0.50244140625,0.71337890625,0,0,0,-0.028426171143008914,0.6933595357549094,-4.89453125,5.1484375,0,0,1,-0.02093836960350422,0.6011563169717231,-3.763671875,4.71484375,0,0,0
train,train_10906_a_1,-0.12863117250911374,0.8791551027688422,-4.9296875,5.87109375,0,0,2,-0.0902432793579323,0.17886752427434585,-0.44189453125,0.64990234375,0,0,0,-0.19588050098947457,0.6238368613102968,-4.66796875,7.3125,0,0,3,-0.0320920073083188,0.5057705907275796,-3.203125,5.8671875,0,0,2
train,train_10908_a_1,-0.1256621489415799,0.7975804264090729,-5.05078125,4.859375,0,0,1,-0.07406167908668673,0.16918443051253623,-0.470703125,0.74609375,0,0,0,0.06737609761883505,0.7323297957802448,-4.140625,5.32421875,0,0,2,0.0429866671989051,0.7218991838195847,-4.1484375,4.9453125,0,0,0
train,train_10909_a_1,-0.10623910116820803,0.7556430742452264,-4.93359375,4.96484375,0,0,0,-0.08222033017405515,0.15188387135824574,-0.4521484375,0.74365234375,0,0,0,0.08257657204411872,0.6388784859598984,-3.66015625,4.45703125,0,0,0,-0.041422668563771164,0.6047633688098529,-3.951171875,5.35546875,0,0,2
train,train_1090_a_1,-0.2608245972867331,0.7759429680072617,-6.58203125,4.91796875,0,0,3,-0.10548514002888826,0.17063059305929565,-0.5078125,0.78466796875,0,0,0,0.019562571473135094,0.6257364518099602,-4.59375,6.9921875,0,0,5,-0.019151905872276984,0.5656230580839446,-4.5703125,6.4140625,0,0,8
train,train_10910_a_1,-0.14296203980603928,0.8825099871900066,-6.6484375,5.5703125,0,0,10,-0.09085764227499668,0.17834755077186165,-0.4990234375,0.8837890625,0,0,0,-0.13254746586892804,0.7657582102496175,-4.66796875,6.16015625,0,0,3,-0.0129724811552377,0.6637379819767925,-4.67578125,6.796875,0,0,20
train,train_10912_a_1,-0.10939641178488577,0.92471193033775,-5.5078125,5.79296875,0,0,33,-0.08894781003796702,0.18272854214063738,-0.5078125,0.822265625,0,0,0,-0.19661404403637991,0.6788437634076182,-4.92578125,6.41796875,0,0,6,-0.006384321711698754,0.5718742117547337,-3.853515625,5.515625,0,0,10
train,train_10914_a_1,-0.16778975799272303,0.7493513768610611,-5.84375,5.19140625,0,0,4,-0.0970366288206747,0.16465578349820187,-0.47265625,0.759765625,0,0,0,0.05492869871752595,0.6218016346644104,-4.06640625,4.81640625,0,0,0,-0.022752494785688922,0.5821932465196488,-4.37109375,5.23046875,0,0,2
train,train_10915_a_1,-0.15131896326784045,0.7684024931548267,-7.55078125,4.77734375,0,0,5,-0.0828669651064168,0.14372475190826006,-0.465087890625,0.96875,0,0,0,0.052074737571658467,0.6383705326801649,-4.46875,6.203125,0,0,2,-0.023242095065975767,0.6069045357089502,-3.763671875,6.234375,0,0,27
train,train_10916_a_1,-0.08336977832620808,0.7924527016107054,-5.26953125,5.83203125,0,0,6,-0.0893686025043846,0.15933458138062664,-0.52685546875,0.70849609375,0,0,0,-0.028851798912316252,0.6448084722815655,-4.0625,4.0625,0,0,0,-0.0070605671189130385,0.5881346662337973,-4.37890625,4.46484375,0,0,0
train,train_10917_a_1,-0.10384030234974084,0.9642332535371309,-6.9765625,5.16015625,0,0,23,-0.07434330351851208,0.17579448808485135,-0.433349609375,0.998046875,0,0,0,-0.16918542008646506,0.726619584615203,-5.6328125,4.96484375,0,0,1,-0.011463450368998263,0.6196292786529483,-3.810546875,5.61328125,0,0,5
train,train_10919_a_1,-0.12052989796392567,0.968435405122272,-6.32421875,5.58984375,0,0,7,-0.0756208086636616,0.18430724768577408,-0.44482421875,0.82958984375,0,0,0,-0.17178113174327236,0.7111589739614975,-5.02734375,5.10546875,0,0,2,-0.018310648233358127,0.5854485122987932,-4.33203125,6.37890625,0,0,5
train,train_10920_a_1,-0.06560588608592904,0.7691525632648956,-6.77734375,4.8671875,0,0,9,-0.07012868849877527,0.1432634705942772,-0.466552734375,1.017578125,0,0,0,0.07651318096115978,0.6636377686667926,-4.58203125,4.6328125,0,0,0,-0.03341873480621466,0.6214136278023344,-3.791015625,5.40625,0,0,1
train,train_10921_a_1,-0.15585932333365135,0.87350516860842,-5.9296875,5.42578125,0,0,9,-0.0600258300936548,0.16098421627542442,-0.50439453125,0.8046875,0,0,0,0.037498492620717215,0.7592155853469136,-4.3828125,5.34375,0,0,1,0.05318950672614543,0.7244858084677471,-4.58984375,8.28125,0,0,12
train,train_10922_a_1,-0.1923181962739909,0.7950657828142874,-5.6640625,4.83203125,0,0,3,-0.07985978999407962,0.14784651911564717,-0.489013671875,0.76318359375,0,0,0,0.06395703271755741,0.6617515431676817,-4.1171875,5.859375,0,0,2,-0.02951982044032775,0.5912123078590745,-3.935546875,6.21875,0,0,4
train,train_10923_a_1,-0.12622268890858523,0.8524881143258719,-5.85546875,7.05078125,0,0,59,-0.08535456569082776,0.17951881589183835,-0.4345703125,0.82275390625,0,0,0,-0.23695540797411618,0.598435570023837,-6.234375,5.32421875,0,0,5,-0.027244006353495127,0.48984086474793576,-3.146484375,5.25,0,0,5
train,train_10924_a_1,-0.1867278908868967,0.8235630749724591,-7.3046875,4.77734375,0,0,6,-0.12737093220691248,0.18955740924882863,-0.47998046875,1.0087890625,0,0,0,-0.17030275387605393,0.6270543255878205,-4.73828125,5.8984375,0,0,2,-0.052029560603550636,0.5169890099938287,-3.599609375,5.94140625,0,0,1
train,train_10925_a_1,-0.09770355785550136,0.8647371297818798,-6.03515625,5.7421875,0,0,19,-0.06493882218970813,0.1590388532789198,-0.41748046875,0.8515625,0,0,0,-0.045345581995594936,0.6919454563042841,-5.05859375,4.8515625,0,0,1,-0.013667757421305092,0.620813769898336,-4.140625,6.4296875,0,0,1
train,train_10927_a_1,-0.10589929519324667,0.8808299924822882,-5.22265625,4.33203125,0,0,4,-0.04194629636075762,0.14426145336486748,-0.50146484375,0.76953125,0,0,0,0.048341822278517715,0.7879703151479408,-4.90234375,5.203125,0,0,2,0.05560144897582682,0.7365864500765981,-4.3515625,6.0703125,0,0,10
train,train_10929_a_1,-0.1724013613351983,0.8473395621027874,-5.77734375,5.0703125,0,0,8,-0.09391057463828474,0.1656248318903426,-0.51708984375,0.78125,0,0,0,-0.03275937308783695,0.645629231514206,-5.359375,6.1328125,0,0,4,-0.04682115292137799,0.5579317847663862,-4.04296875,6.4609375,0,0,9
train,train_10930_a_1,-0.12361326199710472,0.6614887831004875,-5.7890625,4.11328125,0,0,6,-0.14218230292304523,0.1759125772041528,-0.45947265625,0.74951171875,0,0,0,0.11185225264415041,0.6349032157712876,-3.89453125,4.1953125,0,0,0,-0.014103485032230512,0.5632099521269335,-4.60546875,5.41015625,0,0,1
train,train_10931_a_1,-0.1711128892467564,0.7893820919181587,-5.796875,4.30859375,0,0,4,-0.11144642131888152,0.16972428352008537,-0.484130859375,0.67529296875,0,0,0,-0.029811867164810085,0.5892466113205626,-4.3203125,5.7734375,0,0,1,-0.041763881778784304,0.5383959391172742,-3.86328125,5.421875,0,0,5
train,train_10932_a_1,-0.13009469627150488,0.91508629386199,-6.046875,4.52734375,0,0,1,-0.014352583750086422,0.15018115715502361,-0.384033203125,0.92236328125,0,0,0,-0.003210751165299573,0.7709709348972321,-4.34765625,5.109375,0,0,5,0.047536887720537685,0.7057359169639124,-4.33984375,5.09375,0,0,2
train,train_10933_a_1,-0.2104363437108825,0.780420655312695,-5.60546875,5.0078125,0,0,6,-0.09191141597946019,0.14615635778801706,-0.4755859375,0.8271484375,0,0,0,0.07401075676471616,0.6354977271400611,-4.2109375,5.4609375,0,0,1,-0.03472814218399839,0.5752492091959817,-3.916015625,6.125,0,0,11
train,train_10934_a_1,-0.2567758507263433,0.7531425114527881,-5.47265625,5.68359375,0,0,6,-0.10249548424966633,0.1562790585644575,-0.480224609375,0.72119140625,0,0,0,0.05885947300981368,0.6220507548221732,-4.5546875,4.8046875,0,0,0,-0.013727737824988758,0.5493650373439134,-4.0859375,5.75390625,0,0,6
train,train_10935_a_1,-0.200974038255388,0.7757787362827812,-6.6484375,4.4609375,0,0,9,-0.10782340033943506,0.1578658653025845,-0.492919921875,0.7861328125,0,0,0,0.05890248366799723,0.6309111064647577,-4.10546875,5.6328125,0,0,1,-0.03629127837672261,0.5803105160731267,-4.57421875,6.3203125,0,0,12
train,train_10936_a_1,-0.10191537965289575,0.9006724740312463,-6.01953125,6.1640625,0,0,5,-0.09872282406871415,0.18666359718746317,-0.51904296875,0.80859375,0,0,0,-0.15547360717228406,0.6776725802747684,-4.3671875,4.3359375,0,0,0,0.0038279629407528167,0.5881309813210148,-3.30859375,5.43359375,0,0,2
train,train_10937_a_1,-0.16025543012378168,0.7972085544505021,-6.0390625,5.421875,0,0,3,-0.09280661831487022,0.14635256020484333,-0.4228515625,0.84765625,0,0,0,0.06627265789584878,0.6384546742766084,-4.2890625,5.37890625,0,0,2,-0.039690033039078115,0.5738740629533671,-4.234375,9.0625,0,0,5
train,train_10938_a_1,-0.11590330687720174,0.8373629918251595,-6.25390625,5.37109375,0,0,12,-0.09830502812782975,0.18387445848146702,-0.489990234375,0.9072265625,0,0,0,-0.18454224976115963,0.6224791636429524,-5.06640625,5.38671875,0,0,4,0.0015550743194762617,0.5407206167885459,-3.4375,5.71484375,0,0,7
train,train_10939_a_1,-0.11031095786091302,0.9211717014720724,-6.125,6.5078125,0,0,80,-0.08201616954258902,0.19511886645189155,-0.487060546875,0.80517578125,0,0,0,-0.21288560638204218,0.6730264962504909,-4.4453125,5.6484375,0,0,4,0.0017280143349974726,0.5785295107532431,-3.755859375,7.6171875,0,0,10
train,train_10940_a_1,-0.12128002797647948,0.961732979617677,-6.37109375,6.76171875,0,0,38,-0.06766426767144973,0.19340060445275023,-0.48291015625,0.91943359375,0,0,0,-0.21399734145793547,0.703628872143071,-6.5,6.625,0,0,19,-0.02964252411950535,0.5753265180446561,-3.75,6.78515625,0,0,17
train,train_10941_a_1,-0.1206129725514135,0.8642268977955854,-5.48046875,4.71484375,0,0,7,-0.06502836573358056,0.16912779547501008,-0.422119140625,0.7607421875,0,0,0,-0.024040793431534743,0.6633907898222675,-4.0078125,5.6640625,0,0,5,-0.030985314927400195,0.5816634253623778,-4.421875,5.640625,0,0,3
train,train_10942_a_1,-0.08909707659079383,0.9516598149268489,-7.61328125,6.14453125,0,0,35,-0.0790449858496302,0.18223430971798585,-0.515625,0.9326171875,0,0,0,-0.19315555010980462,0.7127650482216428,-5.18359375,5.78125,0,0,6,-0.00437292289105244,0.608423683992634,-3.646484375,5.82421875,0,0,14
train,train_10943_a_1,-0.13119213262695767,0.9230004241072667,-5.54296875,4.9296875,0,0,2,-0.09580007679023159,0.18912273400766838,-0.493408203125,0.7197265625,0,0,0,-0.15500676551846684,0.6792890095900032,-4.51953125,5.16796875,0,0,1,0.0018440732553264953,0.5669218474987422,-3.494140625,6.28125,0,0,1
train,train_10944_a_1,-0.20608144095076972,0.7592200772708225,-5.67578125,4.921875,0,0,5,-0.08752738316110077,0.159569250284043,-0.49658203125,0.74267578125,0,0,0,0.07641670236545098,0.6404884876307751,-4.0546875,5.60546875,0,0,1,-0.010384943010156146,0.5805045405248328,-3.87890625,4.5859375,0,0,0
train,train_10945_a_1,-0.1416861521907332,0.7491872279648847,-6.15234375,4.66015625,0,0,3,-0.08977390371722221,0.13718744101992295,-0.47216796875,0.83203125,0,0,0,0.06402406651526689,0.6319836940221543,-3.98046875,5.8203125,0,0,1,-0.016918316734631338,0.5911807590409697,-4.44921875,6.90625,0,0,3
train,train_10946_a_1,-0.08658242710587931,0.9474648132581374,-5.8828125,6.69921875,0,0,29,-0.07196086941927206,0.19756786830011952,-0.4658203125,0.86572265625,0,0,0,-0.21751517996961614,0.7114846602558152,-4.71484375,6.28125,0,0,12,-0.027803397429460246,0.589734398596822,-4.01171875,7.9296875,0,0,11
train,train_10947_a_1,-0.0732254377548169,0.7539912191072942,-5.1484375,4.57421875,0,0,2,-0.08650248907726361,0.1389913178050597,-0.399658203125,0.712890625,0,0,0,0.07258010061774661,0.6331855694185583,-4.03125,4.27734375,0,0,0,-0.04677565143074996,0.6029826514041342,-4.18359375,5.42578125,0,0,1
train,train_10948_a_1,-0.06368856962433912,0.908613589865732,-6.02734375,4.89453125,0,0,4,-0.022311421521654766,0.15352457585370424,-0.43310546875,0.80078125,0,0,0,0.009801748098236406,0.7965612361861807,-4.57421875,6.31640625,0,0,5,0.030359696118264563,0.7415311535099551,-4.41015625,5.84765625,0,0,12
train,train_10949_a_1,-0.1344511428053051,0.8066294307965297,-5.42578125,5.50390625,0,0,7,-0.07358400932325619,0.14320627240473552,-0.42138671875,0.80712890625,0,0,0,0.06134250772508999,0.660959670872665,-5.2265625,6.5,0,0,6,-0.005117932397471224,0.6012466080593946,-3.89453125,5.84765625,0,0,4
train,train_1094_a_1,-0.11301742336492882,0.9559155364866652,-6.703125,5.02734375,0,0,11,-0.08149300570069398,0.18722944578043918,-0.5126953125,0.8681640625,0,0,0,-0.18258618873007235,0.7234830858821962,-5.37890625,6.03125,0,0,4,-0.02523644408831994,0.6052860168453218,-3.537109375,6.25390625,0,0,6
train,train_10951_a_1,-0.18275920403920787,0.7308358070983177,-5.08984375,5.08203125,0,0,3,-0.09702558738612829,0.140164200595416,-0.469970703125,0.71728515625,0,0,0,0.08470359041497835,0.6255856543310719,-4.0546875,5.1796875,0,0,4,-0.02509418747381359,0.5875685160508592,-4.24609375,7.40625,0,0,8
train,train_10952_a_1,-0.15387943373223403,0.7992683397290631,-5.54296875,4.4140625,0,0,6,-0.07814780984054474,0.1422090478904909,-0.412353515625,0.79296875,0,0,0,0.06702185120381829,0.6570408400946716,-4.5703125,4.66015625,0,0,0,-0.01989978838524419,0.6079761285488364,-3.7109375,6.01171875,0,0,7
train,train_10953_a_1,-0.15620722370396833,0.7820563157188738,-6.46484375,4.43359375,0,0,7,-0.08337532981654577,0.14307480635153708,-0.48486328125,0.89990234375,0,0,0,0.06976957690294108,0.6406175612193633,-4.27734375,5.01171875,0,0,1,-0.023742517649015,0.5967128862716963,-3.923828125,6.81640625,0,0,3
train,train_10954_a_1,-0.23204264947737102,0.8098690094926418,-5.39453125,6.69921875,0,0,21,-0.08610053525364492,0.15580888986581534,-0.411865234375,0.720703125,0,0,0,0.04929061571149052,0.6397893404400239,-4.5,4.98046875,0,0,0,-0.032193845826744415,0.5893858471928893,-4.37890625,5.5703125,0,0,3
train,train_10955_a_1,-0.12482308038309889,0.9898199370387023,-7.02734375,7.6171875,0,0,78,-0.06442111593761689,0.1814963984024254,-0.453369140625,0.91748046875,0,0,0,-0.18047880623256787,0.7339181591639898,-6.07421875,6.57421875,0,0,16,-0.01005931040737778,0.6050945989783324,-3.6953125,6.6484375,0,0,8
train,train_10957_a_1,-0.19955322231579986,0.7887745817423686,-6.3515625,4.55859375,0,0,11,-0.11106675225161275,0.17479637851254548,-0.494873046875,0.8525390625,0,0,0,-0.030192669456009753,0.5975331863302938,-5.03125,5.42578125,0,0,6,-0.031006383275251008,0.5350687568638736,-4.2421875,6.25,0,0,6
train,train_10958_a_1,-0.22318822729491836,0.7566558313655971,-5.12890625,5.48046875,0,0,4,-0.10355446904347951,0.1604510100692372,-0.47265625,0.728515625,0,0,0,0.056187363549316714,0.6404832072645461,-3.69140625,5.7578125,0,0,3,-0.008172595861962893,0.5855682957293924,-4.6796875,5.86328125,0,0,7
train,train_10959_a_1,-0.13958719449460558,0.7769418224052408,-5.8828125,4.58203125,0,0,3,-0.07243654818287015,0.1504049822845045,-0.46923828125,0.732421875,0,0,0,0.07306635067229056,0.6548209213514861,-4.109375,6.9765625,0,0,2,-0.022764128660847847,0.6193514164250389,-3.802734375,5.6953125,0,0,1
train,train_1095_a_1,-0.09653375281389648,0.7908511397911231,-5.40234375,5.80078125,0,0,7,-0.08584422044300785,0.15510194592621127,-0.490478515625,0.71728515625,0,0,0,-0.029466522053893034,0.6273049281527383,-4.72265625,4.87109375,0,0,0,-0.02264725005338227,0.5637469741735189,-3.763671875,5.0859375,0,0,2
